NTCIR12-MathWiki-3 251787|2,0,0|100,0,0 Gamma_matrices:8 769 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 203264|2,0,0|10,0,0 Brian_Goodwin:0 770 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 378463|2,0,0|20,0,0 Spinors_in_three_dimensions:12 771 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 65332|2,0,0|8,0,0 Cayley–Hamilton_theorem:28 772 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 420441|2,0,0|100,0,0 Kepler_orbit:22 773 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 338230|2,0,0|2,0,0 Polynomial_function_theorems_for_zeros:19 774 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 338229|2,0,0|8,0,0 Polynomial_function_theorems_for_zeros:18 775 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 132122|2,0,0|2,0,0 Hierarchical_clustering:5 776 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 498333|2,0,0|4,0,0 Multipole_radiation:21 777 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 148050|2,0,0|8,0,0 Quasistatic_process:5 778 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 254344|2,0,0|1,0,0 Holomorphic_functional_calculus:18 779 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 521066|2,0,0|8,0,0 FOMP:19 780 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 472107|4,0,0|800,0,0 Stieltjes–Wigert_polynomials:0 781 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 237358|2,0,0|20,0,0 Vacuum_polarization:0 782 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 420984|2,0,0|80,0,0 Koebe_quarter_theorem:6 783 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 544105|2,0,0|10,0,0 Capillary_bridges:0 784 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 362981|2,0,0|4,0,0 Impedance_parameters:36 785 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 537210|2,0,0|20,0,0 Two-body_Dirac_equations:226 786 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 203266|2,0,0|10,0,0 Brian_Goodwin:2 787 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 203265|2,0,0|10,0,0 Brian_Goodwin:1 788 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 79631|2,0,0|1,0,0 Green's_function:103 789 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 357290|2,0,0|1,0,0 Doctor_sweetening_process:2 790 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 356056|2,0,0|20,0,0 Determination_of_equilibrium_constants:74 791 7542.000000 3-beta-90-4
NTCIR12-MathWiki-3 429954|2,0,0|20,0,0 Polynomial_SOS:17 792 7538.000000 3-beta-90-4
NTCIR12-MathWiki-3 488838|2,0,0|4,0,0 Free_boundary_problem:1 793 7538.000000 3-beta-90-4
NTCIR12-MathWiki-3 233900|2,0,0|1,0,0 State_observer:93 794 7538.000000 3-beta-90-4
NTCIR12-MathWiki-3 102792|2,0,0|20,0,0 Recurrence_relation:22 795 7538.000000 3-beta-90-4
NTCIR12-MathWiki-3 500676|2,0,0|4,0,0 Orbital_perturbation_analysis_(spacecraft):137 796 7538.000000 3-beta-90-4
NTCIR12-MathWiki-3 479221|2,0,0|4,0,0 Berlekamp–Welch_algorithm:121 797 7538.000000 3-beta-90-4
NTCIR12-MathWiki-3 267047|2,0,0|10,0,0 Reciprocity_(electromagnetism):26 798 7538.000000 3-beta-90-4
NTCIR12-MathWiki-3 482431|2,0,0|8,0,0 Compound_prism:26 799 7538.000000 3-beta-90-4
NTCIR12-MathWiki-3 97002|2,0,0|10,0,0 Parallelogram:11 800 7538.000000 3-beta-90-4
NTCIR12-MathWiki-3 214426|2,0,0|20,0,0 Hanbury_Brown_and_Twiss_effect:10 801 7538.000000 3-beta-90-4
NTCIR12-MathWiki-3 42829|2,0,0|100,0,0 Pauli_matrices:95 802 7538.000000 3-beta-90-4
NTCIR12-MathWiki-3 166231|2,0,0|8,0,0 Clenshaw_algorithm:34 803 7538.000000 3-beta-90-4
NTCIR12-MathWiki-3 394470|2,0,0|4,0,0 Bayes_linear_statistics:8 804 7538.000000 3-beta-90-4
NTCIR12-MathWiki-3 247967|2,0,0|40,0,0 Einstein_coefficients:12 805 7538.000000 3-beta-90-4
NTCIR12-MathWiki-3 356491|2,0,0|4,0,0 Digital_biquad_filter:10 806 7538.000000 3-beta-90-4
NTCIR12-MathWiki-3 349895|2,0,0|8,0,0 Admittance_parameters:36 807 7536.000000 3-beta-90-4
NTCIR12-MathWiki-3 269197|2,0,0|40,0,0 Schur_polynomial:41 808 7536.000000 3-beta-90-4
NTCIR12-MathWiki-3 48146|2,0,0|1,0,0 Quantum_teleportation:27 809 7536.000000 3-beta-90-4
NTCIR12-MathWiki-3 77852|4,0,0|80,0,0 Galvanic_cell:2 810 7536.000000 3-beta-90-4
NTCIR12-MathWiki-3 471100|2,0,0|10,0,0 Skew_coordinates:18 811 7536.000000 3-beta-90-4
NTCIR12-MathWiki-3 394267|2,0,0|10,0,0 Autocatalytic_reaction:15 812 7536.000000 3-beta-90-4
NTCIR12-MathWiki-3 421657|2,0,0|20,0,0 Lankford_coefficient:11 813 7536.000000 3-beta-90-4
NTCIR12-MathWiki-3 248008|2,0,0|1,0,0 Einstein_coefficients:53 814 7536.000000 3-beta-90-4
NTCIR12-MathWiki-3 338147|2,0,0|8,0,0 Poker_probability_(Omaha):182 815 7536.000000 3-beta-90-4
NTCIR12-MathWiki-3 419888|2,0,0|2,0,0 Invariant_factorization_of_LPDOs:71 816 7536.000000 3-beta-90-4
NTCIR12-MathWiki-3 120955|2,0,0|8,0,0 Complex_multiplication:31 817 7536.000000 3-beta-90-4
NTCIR12-MathWiki-3 352661|2,0,0|40,0,0 Cell_lists:23 818 7534.000000 3-beta-90-4
NTCIR12-MathWiki-3 22048|6,60,0|6,30,0 Fibonacci_number:129 819 7534.000000 3-beta-90-4
NTCIR12-MathWiki-3 5785|2,0,0|100,0,0 Bernoulli's_principle:34 820 7534.000000 3-beta-90-4
NTCIR12-MathWiki-3 562785|2,0,0|2,0,0 Matrix_regularization:55 821 7534.000000 3-beta-90-4
NTCIR12-MathWiki-3 463749|2,0,0|1,0,0 Noether_inequality:5 822 7534.000000 3-beta-90-4
NTCIR12-MathWiki-3 275391|6,1,40|c,1,80 Universal_code_(data_compression):5 823 7534.000000 3-beta-90-4
NTCIR12-MathWiki-3 224688|2,0,0|8,0,0 Pearson_distribution:35 824 7534.000000 3-beta-90-4
NTCIR12-MathWiki-3 267278|2,0,0|2,0,0 Reed_reaction:3 825 7534.000000 3-beta-90-4
NTCIR12-MathWiki-3 500675|2,0,0|4,0,0 Orbital_perturbation_analysis_(spacecraft):136 826 7534.000000 3-beta-90-4
NTCIR12-MathWiki-3 163089|4,0,0|40,0,0 Block_code:134 827 7534.000000 3-beta-90-4
NTCIR12-MathWiki-3 559811|2,0,0|10,0,0 Lifshitz_Theory_of_Van_der_Waals_Force:10 828 7534.000000 3-beta-90-4
NTCIR12-MathWiki-3 459560|2,0,0|800,0,0 Luttinger_parameter:10 829 7534.000000 3-beta-90-4
NTCIR12-MathWiki-3 8810|2,0,0|10,0,0 Carmichael_number:49 830 7534.000000 3-beta-90-4
NTCIR12-MathWiki-3 463748|2,0,0|1,0,0 Noether_inequality:4 831 7534.000000 3-beta-90-4
NTCIR12-MathWiki-3 199178|2,0,0|40,0,0 Virial_coefficient:24 832 7534.000000 3-beta-90-4
NTCIR12-MathWiki-3 384957|60,1,2|6,1,20 Call_volume_(telecommunications):1 833 7533.000000 3-beta-90-4
NTCIR12-MathWiki-3 349878|2,0,0|4,0,0 Admittance_parameters:19 834 7532.000000 3-beta-90-4
NTCIR12-MathWiki-3 261556|2,0,0|40,0,0 Negative_impedance_converter:8 835 7532.000000 3-beta-90-4
NTCIR12-MathWiki-3 55638|2,0,0|8,0,0 Third-order_intercept_point:1 836 7532.000000 3-beta-90-4
NTCIR12-MathWiki-3 250867|2,0,0|8,0,0 Fluid_solution:23 837 7532.000000 3-beta-90-4
NTCIR12-MathWiki-3 330297|2,0,0|8,0,0 Inverse-Wishart_distribution:28 838 7532.000000 3-beta-90-4
NTCIR12-MathWiki-3 330304|2,0,0|8,0,0 Inverse-Wishart_distribution:35 839 7532.000000 3-beta-90-4
NTCIR12-MathWiki-3 410651|2,0,0|1,0,0 Deformation_(mechanics):92 840 7532.000000 3-beta-90-4
NTCIR12-MathWiki-3 127552|2,0,0|10,0,0 Exponential_family:263 841 7532.000000 3-beta-90-4
NTCIR12-MathWiki-3 227901|2,0,0|4,0,0 Reduced_form:26 842 7532.000000 3-beta-90-4
NTCIR12-MathWiki-3 362965|2,0,0|4,0,0 Impedance_parameters:20 843 7532.000000 3-beta-90-4
NTCIR12-MathWiki-3 253115|2,0,0|20,0,0 Gödel_metric:11 844 7532.000000 3-beta-90-4
NTCIR12-MathWiki-3 48254|2,0,0|4,0,0 Quaternion:11 845 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 449705|4,0,0|40,0,0 Elias_Bassalygo_bound:23 846 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 38742|2,0,0|4,0,0 Multiplication:44 847 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 478675|2,0,0|8,0,0 Basis_pursuit_denoising:0 848 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 378458|2,0,0|8,0,0 Spinors_in_three_dimensions:7 849 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 68344|2,0,0|400,0,0 Convex_function:74 850 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 199322|2,0,0|10,0,0 Von_Mises_yield_criterion:39 851 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 20300|2,0,0|8,0,0 Euclidean_distance:8 852 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 467049|2,0,0|1,0,0 Pythagorean_theorem:23 853 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 492468|2,0,0|8,0,0 In-crowd_algorithm:0 854 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 275271|2,0,0|40,0,0 Unit_root:6 855 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 199316|2,0,0|4,0,0 Von_Mises_yield_criterion:33 856 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 537179|2,0,0|40,0,0 Two-body_Dirac_equations:195 857 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 103546|2,0,0|20,0,0 Residue_theorem:23 858 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 102848|2,0,0|8,0,0 Recurrence_relation:78 859 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 258647|6,60,0|3,c,0 List_of_fractals_by_Hausdorff_dimension:81 860 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 264851|10,0,0|1000,0,0 Poisson_regression:17 861 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 418364|2,0,0|400,0,0 Hypoxic_Training_Index:0 862 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 543602|2,0,0|40,0,0 Blade_solidity:6 863 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 98822|2,0,0|4,0,0 Plane_(geometry):58 864 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 120227|2,0,0|2000,0,0 Clausen_function:168 865 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 499990|2,0,0|8,0,0 Nonparametric_skew:59 866 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 443704|2,0,0|1,0,0 Ceyuan_haijing:141 867 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 219494|2,0,0|4,0,0 Lorentz_scalar:28 868 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 578018|2,0,0|400,0,0 Verification-based_message-passing_algorithms_in_compressed_sensing:40 869 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 578013|2,0,0|400,0,0 Verification-based_message-passing_algorithms_in_compressed_sensing:35 870 7531.000000 3-beta-90-4
NTCIR12-MathWiki-3 102784|2,0,0|20,0,0 Recurrence_relation:14 871 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 463723|2,0,0|1000,0,0 Nodal_precession:0 872 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 187852|2,0,0|2,0,0 Picard–Lindelöf_theorem:36 873 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 48255|2,0,0|4,0,0 Quaternion:12 874 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 467050|2,0,0|1,0,0 Pythagorean_theorem:24 875 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 139049|2,0,0|8,0,0 Linking_number:10 876 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 432196|2,0,0|4,0,0 Representation_theory:4 877 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 48256|2,0,0|4,0,0 Quaternion:13 878 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 267029|2,0,0|4,0,0 Reciprocity_(electromagnetism):8 879 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 249369|2,0,0|10,0,0 Explained_sum_of_squares:38 880 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 179178|2,0,0|1,0,0 Jet_bundle:149 881 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 503298|2,0,0|4,0,0 Pseudo-Boolean_function:11 882 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 298423|2,0,0|200,0,0 Molien_series:6 883 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 543797|10,0,0|10000,0,0 Breakover_angle:0 884 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 284304|2,0,0|2,0,0 Degen's_eight-square_identity:13 885 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 120223|2,0,0|2000,0,0 Clausen_function:164 886 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 271320|2,0,0|20,0,0 Steady_state_(chemistry):12 887 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 48257|2,0,0|4,0,0 Quaternion:14 888 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 387510|2,0,0|20,0,0 Functional-theoretic_algebra:0 889 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 569326|2,0,0|10,0,0 Proximal_gradient_methods_for_learning:14 890 7529.000000 3-beta-90-4
NTCIR12-MathWiki-3 443669|2,0,0|2,0,0 Ceyuan_haijing:106 891 7527.000000 3-beta-90-4
NTCIR12-MathWiki-3 349287|2,0,0|4,0,0 6-j_symbol:6 892 7527.000000 3-beta-90-4
NTCIR12-MathWiki-3 34144|2,0,0|2,0,0 Linear_combination:25 893 7527.000000 3-beta-90-4
NTCIR12-MathWiki-3 262874|2,0,0|2,0,0 Operad_theory:70 894 7527.000000 3-beta-90-4
NTCIR12-MathWiki-3 416363|2,0,0|4,0,0 Gran_plot:49 895 7527.000000 3-beta-90-4
NTCIR12-MathWiki-3 410908|2,0,0|8,0,0 Derivation_of_the_Routh_array:141 896 7527.000000 3-beta-90-4
NTCIR12-MathWiki-3 394919|2,0,0|1,0,0 Casey's_theorem:0 897 7527.000000 3-beta-90-4
NTCIR12-MathWiki-3 416394|2,0,0|4,0,0 Gran_plot:80 898 7527.000000 3-beta-90-4
NTCIR12-MathWiki-3 416406|2,0,0|4,0,0 Gran_plot:92 899 7527.000000 3-beta-90-4
NTCIR12-MathWiki-3 416424|2,0,0|4,0,0 Gran_plot:110 900 7527.000000 3-beta-90-4
NTCIR12-MathWiki-3 549570|2,0,0|800,0,0 Draft:Kane's_Method:106 901 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 350133|2,0,0|1000,0,0 Alveolar–arterial_gradient:0 902 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 354372|4,0,0|1000,0,0 Construction_of_t-norms:33 903 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 490446|4,0,0|40,0,0 GV-linear-code:6 904 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 259191|2,0,0|4,0,0 Machin-like_formula:30 905 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 68347|2,0,0|8,0,0 Convex_function:77 906 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 433665|2,0,0|8,0,0 Shear_and_moment_diagram:12 907 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 417990|2,0,0|40,0,0 Hill_yield_criterion:17 908 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 102935|2,0,0|2,0,0 Reduced_mass:21 909 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 335891|2,0,0|2,0,0 Newman–Penrose_formalism:106 910 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 372944|2,0,0|400,0,0 Population_model:1 911 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 434642|2,0,0|4,0,0 Sparse_approximation:26 912 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 335888|2,0,0|80,0,0 Newman–Penrose_formalism:103 913 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 102893|2,0,0|20,0,0 Recurrence_relation:123 914 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 258849|2,0,0|80,0,0 Logarithmic_mean_temperature_difference:3 915 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 120868|2,0,0|40,0,0 Competitive_inhibition:20 916 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 434604|2,0,0|1,0,0 Space-time_block_coding_based_transmit_diversity:1 917 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 477717|2,0,0|40,0,0 Amplitude_damping_channel:40 918 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 365820|4,0,0|40,0,0 List_decoding:55 919 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 496530|2,0,0|20,0,0 Matrix_difference_equation:25 920 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 424092|2,0,0|2,0,0 Mean_integrated_squared_error:0 921 7526.000000 3-beta-90-4
NTCIR12-MathWiki-3 69066|2,0,0|4,0,0 Credit_default_swap:51 922 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 354092|2,0,0|8,0,0 Compressed_sensing:43 923 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 354105|2,0,0|8,0,0 Compressed_sensing:56 924 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 281334|2,0,0|80,0,0 Cauchy_stress_tensor:122 925 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 277846|2,0,0|2,0,0 Angular_momentum_operator:158 926 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 551817|2,0,0|100,0,0 Explicit_algebraic_stress_model:5 927 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 2772|2,0,0|40,0,0 Angular_velocity:101 928 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 213889|6,60,0|6,18,0 Graphical_timeline_of_the_Big_Bang:1 929 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 245635|2,0,0|1,0,0 Degenerate_energy_levels:54 930 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 493867|2,0,0|4,0,0 Kirchhoff–Love_plate_theory:101 931 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 75531|6,60,0|3,18,0 Film_speed:1 932 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 113787|2,0,0|4,0,0 Window_function:68 933 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 378151|2,0,0|400,0,0 Soliton_(optics):54 934 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 302175|2,0,0|10,0,0 Pneumatic_cylinder:13 935 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 110415|2,0,0|8,0,0 Thermal_radiation:7 936 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 265351|2,0,0|8,0,0 Proizvolov's_identity:2 937 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 73627|2,0,0|4,0,0 Euler's_four-square_identity:22 938 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 160264|2,0,0|400,0,0 Algebraic_function:25 939 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 245148|2,0,0|2,0,0 Curvature_invariant_(general_relativity):15 940 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 230885|2,0,0|10,0,0 Scattering_parameters:109 941 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 431235|2,0,0|20,0,0 Quasideterminant:45 942 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 477673|2,0,0|80,0,0 Alveolar_air_equation:6 943 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 169968|2,0,0|4,0,0 Detection_theory:23 944 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 92457|2,0,0|80,0,0 Mechanical_ventilation:2 945 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 407048|2,0,0|80,0,0 Bohr_equation:15 946 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 281381|2,0,0|2,0,0 Cauchy_stress_tensor:169 947 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 407033|2,0,0|40,0,0 Bohr_equation:0 948 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 230881|2,0,0|10,0,0 Scattering_parameters:105 949 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 106547|2,0,0|4,0,0 Singular_value_decomposition:206 950 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 355557|2,0,0|1,0,0 D-ary_heap:32 951 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 550163|2,0,0|4,0,0 Draft:Mutual_energy_theorem:6 952 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 549705|2,0,0|80,0,0 Draft:Knockoff_filter:24 953 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 537635|2,0,0|80,0,0 VD::VT:0 954 7524.000000 3-beta-90-4
NTCIR12-MathWiki-3 193356|6,60,0|c,60,0 Set_cover_problem:48 955 7523.000000 3-beta-90-4
NTCIR12-MathWiki-3 43088|2,0,0|20,0,0 Permittivity:17 956 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 213338|2,0,0|20,0,0 Generalized_extreme_value_distribution:28 957 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 173650|2,0,0|40,0,0 First_class_constraint:41 958 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 198804|2,0,0|20,0,0 Variation_of_parameters:76 959 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 52915|2,0,0|4,0,0 Spinor:17 960 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 70429|2,0,0|400,0,0 Dentition:0 961 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 348845|2,0,0|80,0,0 Yield_surface:66 962 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 426205|2,0,0|10,0,0 Neumann–Neumann_methods:4 963 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 250882|2,0,0|8,0,0 Fluid_solution:38 964 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 206821|2,0,0|100,0,0 Correlation_function_(statistical_mechanics):29 965 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 102793|2,0,0|100,0,0 Recurrence_relation:23 966 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 187788|2,0,0|20,0,0 Permeability_(electromagnetism):6 967 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 92893|2,0,0|10,0,0 Minkowski_space:51 968 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 498341|2,0,0|4,0,0 Multipole_radiation:29 969 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 179177|2,0,0|1,0,0 Jet_bundle:148 970 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 206814|2,0,0|100,0,0 Correlation_function_(statistical_mechanics):22 971 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 19577|4,0,0|10000,0,0 Entropy_(information_theory):1 972 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 127792|2,0,0|20,0,0 Faraday_effect:0 973 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 409660|2,0,0|4000,0,0 Conway–Maxwell–Poisson_distribution:25 974 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 372354|2,0,0|1,0,0 Percolation_threshold:63 975 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 305887|2,0,0|40,0,0 Right-to-left_shunt:0 976 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 120228|2,0,0|2000,0,0 Clausen_function:169 977 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 178430|2,0,0|80,0,0 Initial_condition:5 978 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 496285|2,0,0|1,0,0 Margrabe's_formula:1 979 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 247786|2,0,0|80,0,0 Eigenvalues_and_eigenvectors:284 980 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 17143|2,0,0|80,0,0 Distance:6 981 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 495872|2,0,0|8,0,0 Low-rank_approximation:32 982 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 468324|2,0,0|10000,0,0 Randomized_weighted_majority_algorithm:29 983 7522.000000 3-beta-90-4
NTCIR12-MathWiki-3 244034|2,0,0|10,0,0 Coin_problem:18 984 7520.000000 3-beta-90-4
NTCIR12-MathWiki-3 350136|2,0,0|1000,0,0 Alveolar–arterial_gradient:3 985 7520.000000 3-beta-90-4
NTCIR12-MathWiki-3 477730|2,0,0|40,0,0 Amplitude_damping_channel:53 986 7520.000000 3-beta-90-4
NTCIR12-MathWiki-3 469065|2,0,0|10,0,0 Resolvent_cubic:4 987 7520.000000 3-beta-90-4
NTCIR12-MathWiki-3 269199|2,0,0|100,0,0 Schur_polynomial:43 988 7520.000000 3-beta-90-4
NTCIR12-MathWiki-3 82008|2,0,0|8000,0,0 Hodge_dual:118 989 7520.000000 3-beta-90-4
NTCIR12-MathWiki-3 452509|2,0,0|800,0,0 Gell-Mann–Okubo_mass_formula:8 990 7520.000000 3-beta-90-4
NTCIR12-MathWiki-3 443301|2,0,0|1,0,0 Capelli's_identity:79 991 7520.000000 3-beta-90-4
NTCIR12-MathWiki-3 318001|2,0,0|80,0,0 BKL_singularity:99 992 7520.000000 3-beta-90-4
NTCIR12-MathWiki-3 291698|2,0,0|8,0,0 Hückel_method:13 993 7520.000000 3-beta-90-4
NTCIR12-MathWiki-3 291700|2,0,0|8,0,0 Hückel_method:15 994 7520.000000 3-beta-90-4
NTCIR12-MathWiki-3 42906|2,0,0|8,0,0 Pell's_equation:9 995 7520.000000 3-beta-90-4
NTCIR12-MathWiki-3 372359|2,0,0|8,0,0 Percolation_threshold:68 996 7520.000000 3-beta-90-4
NTCIR12-MathWiki-3 187857|2,0,0|4,0,0 Picard–Lindelöf_theorem:41 997 7520.000000 3-beta-90-4
NTCIR12-MathWiki-3 272478|2,0,0|2,0,0 Symmetry_in_mathematics:7 998 7520.000000 3-beta-90-4
NTCIR12-MathWiki-3 234932|2,0,0|2,0,0 Symmetric_polynomial:6 999 7520.000000 3-beta-90-4
NTCIR12-MathWiki-3 190646|2,0,0|1,0,0 Reduction_(mathematics):7 1000 7520.000000 3-beta-90-4
NTCIR12-MathWiki-4 500314|1fff,0,0|1fff,0,0 On_Physical_Lines_of_Force:0 1 23984.000000 3-beta-90-4
